[27-Mar-2018 19:36:36 Europe/Berlin] PHP Fatal error:  Class 'SQLite3' not found in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 10
[27-Mar-2018 19:41:01 Europe/Berlin] PHP Fatal error:  Class 'SQLite3' not found in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 9
[27-Mar-2018 19:41:01 Europe/Berlin] PHP Fatal error:  Class 'SQLite3' not found in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 9
[27-Mar-2018 19:41:02 Europe/Berlin] PHP Fatal error:  Class 'SQLite3' not found in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 9
[27-Mar-2018 19:41:02 Europe/Berlin] PHP Fatal error:  Class 'SQLite3' not found in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 9
[27-Mar-2018 19:41:13 Europe/Berlin] PHP Fatal error:  Class 'SQLite3' not found in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 9
[28-Mar-2018 15:41:49 Europe/Berlin] PHP Notice:  Undefined property: SQLite3Result::$num_rows in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 2602
[28-Mar-2018 15:41:49 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to prepare statement: 1, no such function: IF in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 1669
[28-Mar-2018 15:41:49 Europe/Berlin] PHP Notice:  Undefined property: SQLite3Result::$num_rows in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 2554
[28-Mar-2018 15:41:49 Europe/Berlin] PHP Fatal error:  Call to undefined method SQLite3Result::fetch_assoc() in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 1146
[28-Mar-2018 15:41:49 Europe/Berlin] PHP Notice:  Trying to get property of non-object in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 1680
[28-Mar-2018 15:59:37 Europe/Berlin] PHP Fatal error:  Call to undefined method SQLite3Result::fetch_assoc() in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 2611
[28-Mar-2018 15:59:37 Europe/Berlin] PHP Fatal error:  Call to undefined method SQLite3Result::fetch_assoc() in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 2563
[28-Mar-2018 15:59:37 Europe/Berlin] PHP Warning:  SQLite3::query(): Unable to prepare statement: 1, no such function: IF in F:\INSTALLED\XAMPP\htdocs\SA\ajax-req-handler.php on line 1677
